minute,second,duration,play_pattern,position,shot_technique,shot_body_part,shot_type,shot_first_time,shot_open_goal,shot_one_on_one,shot_aerial_won,under_pressure,start_x,start_y,end_x,end_y,shot_outcome,shot_key_pass
26,50,1.22288,2,21.0,95.0,40.0,87.0,1,0,0,0,0,110.2,50.1,120.0,43.2,0.0,0
28,35,1.449424,1,13.0,93.0,40.0,87.0,0,0,0,0,0,84.4,49.2,120.0,39.2,0.0,1
30,11,0.126235,1,23.0,93.0,40.0,87.0,1,0,0,0,0,113.5,33.7,114.7,34.6,0.0,1
34,52,0.18776,1,23.0,93.0,40.0,87.0,0,0,0,0,0,89.3,33.4,96.1,34.3,0.0,1
35,20,1.462752,4,15.0,93.0,40.0,87.0,0,0,0,0,0,88.0,22.7,119.1,41.0,0.0,1
36,29,1.144284,2,21.0,93.0,37.0,87.0,0,0,0,0,0,104.8,39.7,120.0,35.2,0.0,1
39,53,0.312126,3,17.0,93.0,38.0,87.0,1,0,0,0,0,112.0,34.8,119.0,37.4,0.0,0
51,57,1.329638,1,13.0,93.0,40.0,87.0,1,0,0,0,0,110.6,45.5,120.0,35.4,0.0,1
56,28,0.171544,2,5.0,93.0,37.0,87.0,0,0,0,0,0,117.2,44.7,120.0,46.4,0.0,1
60,10,1.561441,1,19.0,93.0,40.0,87.0,0,0,0,0,0,85.9,44.8,120.0,34.8,0.0,1
62,34,0.731021,4,21.0,95.0,40.0,87.0,1,0,0,0,0,111.2,31.7,110.1,32.3,0.0,1
66,6,2.151336,4,21.0,93.0,40.0,87.0,0,0,0,0,0,103.5,22.1,120.0,55.0,0.0,1
69,51,0.032335,3,19.0,93.0,38.0,87.0,0,0,0,0,0,87.6,59.1,89.4,57.5,0.0,1
74,59,0.101515,7,17.0,93.0,40.0,87.0,0,0,0,0,0,103.1,44.7,105.0,44.1,0.0,1
76,47,0.843941,2,5.0,93.0,37.0,87.0,0,0,0,0,0,113.5,33.0,117.1,37.9,0.0,1
77,28,0.006206,2,23.0,93.0,37.0,87.0,0,0,0,0,0,116.6,45.0,116.6,79.4,0.0,0
84,17,1.619206,3,17.0,91.0,40.0,87.0,1,0,0,0,0,87.3,45.5,119.2,39.6,0.0,1
85,46,1.133518,1,13.0,91.0,40.0,87.0,0,0,0,0,0,99.8,45.1,120.0,39.9,0.0,1
86,59,0.125659,1,13.0,93.0,40.0,87.0,0,0,0,0,0,103.0,51.5,105.1,49.4,0.0,1
87,58,1.428485,4,13.0,93.0,40.0,87.0,0,0,0,0,0,83.2,33.8,118.6,39.8,0.0,0
8,26,0.635855,1,15.0,93.0,40.0,87.0,0,0,1,0,0,112.2,33.5,120.0,37.2,1.0,1
27,29,1.047369,2,10.0,93.0,37.0,87.0,0,0,0,0,0,110.7,39.8,120.0,35.2,0.0,1
31,4,0.682287,4,2.0,93.0,40.0,87.0,1,0,0,0,0,108.7,39.2,120.0,56.7,0.0,1
34,45,1.117473,4,23.0,93.0,40.0,87.0,0,0,0,0,0,95.3,48.1,118.9,42.7,0.0,0
38,18,0.722452,2,23.0,93.0,38.0,87.0,0,0,0,0,0,113.2,28.9,120.0,43.7,1.0,1
43,23,0.314347,2,10.0,91.0,40.0,87.0,0,0,0,0,0,98.9,38.1,100.7,38.5,0.0,0
46,7,1.832381,1,13.0,93.0,40.0,87.0,0,0,0,0,0,80.0,26.5,120.0,46.7,0.0,1
56,10,1.017203,6,21.0,93.0,40.0,87.0,0,0,1,0,1,108.5,37.7,120.0,42.8,1.0,1
68,31,0.618251,1,13.0,93.0,40.0,87.0,1,0,0,0,1,106.8,32.3,115.6,37.0,0.0,1
69,30,1.106215,1,13.0,95.0,40.0,87.0,1,0,0,0,0,104.6,38.7,120.0,38.9,1.0,0
80,11,0.298358,1,2.0,93.0,40.0,87.0,1,0,0,0,0,110.6,53.3,114.3,46.5,0.0,0
86,1,1.111426,3,23.0,93.0,40.0,87.0,1,0,0,0,0,105.8,51.8,120.0,43.7,0.0,1
86,55,0.731438,1,6.0,93.0,38.0,87.0,1,0,0,0,0,113.5,21.4,120.0,42.9,0.0,1
91,5,0.671484,1,13.0,93.0,40.0,87.0,1,0,0,0,1,105.3,28.8,107.3,30.8,0.0,1
92,41,0.609868,1,21.0,93.0,38.0,87.0,0,0,1,0,0,112.7,23.1,120.0,35.6,0.0,1
4,27,2.048282,1,23.0,93.0,40.0,87.0,1,0,0,0,0,94.9,17.5,120.0,46.5,0.0,1
8,0,1.458749,4,23.0,93.0,40.0,87.0,0,0,0,0,0,86.3,37.8,120.0,39.5,0.0,1
9,16,0.891906,4,23.0,93.0,40.0,87.0,0,0,1,0,0,113.4,44.0,120.0,30.4,0.0,0
10,12,1.759137,7,23.0,93.0,40.0,87.0,0,0,0,0,0,93.6,25.2,120.0,50.8,0.0,1
15,24,1.112686,1,2.0,91.0,38.0,87.0,1,0,0,0,0,107.3,51.4,119.0,39.3,0.0,1
16,24,1.054463,4,15.0,93.0,40.0,87.0,0,0,0,0,1,107.3,43.4,120.0,43.1,1.0,0
17,41,1.174579,4,17.0,93.0,40.0,87.0,0,0,0,0,0,110.1,49.8,120.0,37.2,1.0,1
19,7,1.149259,4,15.0,93.0,40.0,87.0,0,0,0,0,0,98.3,28.7,118.8,36.6,0.0,0
20,4,1.059873,8,13.0,93.0,38.0,87.0,0,0,0,0,0,98.1,46.9,120.0,39.4,0.0,1
31,6,1.244408,1,16.0,91.0,38.0,87.0,1,0,0,0,0,110.0,30.2,120.0,18.6,0.0,1
31,57,1.369564,1,13.0,93.0,40.0,87.0,0,0,0,0,0,89.1,45.5,118.9,37.7,0.0,1
37,18,0.7551,1,16.0,93.0,40.0,87.0,0,0,0,0,1,109.8,52.3,120.0,36.6,1.0,1
40,58,1.635254,7,23.0,93.0,40.0,87.0,0,0,0,0,0,106.2,32.9,120.0,46.2,0.0,1
44,45,0.966417,2,2.0,93.0,38.0,87.0,1,0,0,0,0,101.3,24.0,118.1,40.2,0.0,1
44,49,0.622336,2,3.0,91.0,38.0,87.0,1,0,0,0,0,114.1,33.4,120.0,38.4,0.0,0
46,0,1.419005,9,17.0,93.0,38.0,87.0,0,0,0,0,0,88.5,43.9,119.3,42.9,0.0,1
46,36,0.867153,2,13.0,93.0,37.0,87.0,0,0,0,1,1,115.5,43.4,120.0,36.8,1.0,1
48,12,0.940378,4,12.0,95.0,40.0,87.0,1,1,0,0,0,115.5,39.5,120.0,36.5,1.0,1
53,5,2.173407,1,10.0,93.0,40.0,87.0,0,0,0,0,0,85.5,26.0,120.0,51.0,0.0,1
57,39,0.260909,4,15.0,92.0,40.0,87.0,1,0,0,0,0,99.6,41.6,103.2,42.0,0.0,1
61,23,2.149219,1,13.0,94.0,40.0,87.0,1,0,0,0,0,108.2,32.4,120.0,47.4,0.0,1
63,39,0.924836,2,3.0,93.0,37.0,87.0,0,0,1,1,1,118.4,40.3,120.0,43.3,0.0,1
65,45,1.852263,6,15.0,93.0,40.0,87.0,0,0,0,0,1,105.9,49.4,120.0,33.2,0.0,1
76,42,1.211484,2,5.0,93.0,37.0,87.0,0,0,0,0,0,108.8,38.0,118.9,37.9,0.0,1
77,28,0.957374,8,2.0,93.0,40.0,87.0,0,0,0,0,0,107.8,59.1,120.0,44.7,0.0,1
80,41,0.74636,1,23.0,93.0,40.0,87.0,1,0,0,0,0,109.6,53.3,120.0,44.3,0.0,1
82,3,1.998671,4,23.0,93.0,38.0,87.0,0,0,0,0,0,114.2,32.1,120.0,37.5,1.0,0
84,24,1.983027,9,23.0,93.0,40.0,87.0,0,0,0,0,0,84.0,38.2,120.0,47.9,0.0,1
87,20,0.318367,2,15.0,91.0,38.0,87.0,0,0,0,0,0,112.7,36.0,115.5,36.6,0.0,0
87,34,0.70808,2,10.0,93.0,40.0,87.0,1,0,0,0,0,102.6,36.5,120.0,31.7,0.0,1
1,23,2.087815,4,10.0,95.0,40.0,87.0,1,0,0,0,0,86.7,34.2,120.0,49.0,0.0,0
2,48,0.391497,3,21.0,93.0,40.0,87.0,1,0,0,0,0,95.0,34.3,102.8,36.3,0.0,1
2,50,0.662777,3,5.0,93.0,40.0,87.0,0,0,0,0,1,108.9,35.3,118.5,36.5,0.0,0
6,3,0.603318,4,13.0,93.0,70.0,87.0,1,1,0,0,0,117.3,43.3,120.0,42.3,1.0,1
10,59,3.140223,3,10.0,91.0,38.0,87.0,1,0,0,0,0,107.5,43.9,120.0,59.0,0.0,1
15,23,0.156881,3,12.0,93.0,38.0,87.0,0,0,0,0,0,94.2,56.4,98.6,53.8,0.0,0
18,23,0.942249,1,16.0,93.0,40.0,87.0,1,0,0,0,0,109.7,39.6,120.0,42.4,1.0,0
24,22,0.425086,3,10.0,90.0,37.0,87.0,0,0,0,0,0,112.0,40.7,119.1,40.5,0.0,0
24,25,0.176515,3,2.0,93.0,40.0,87.0,1,0,0,0,0,114.1,47.8,114.8,47.2,0.0,1
30,11,0.385535,4,13.0,93.0,40.0,87.0,1,0,0,0,0,95.9,41.6,103.2,41.9,0.0,1
31,9,0.147652,1,10.0,93.0,38.0,87.0,0,0,0,0,1,99.4,35.9,101.7,36.1,0.0,1
31,49,0.726221,2,10.0,93.0,37.0,87.0,0,0,0,0,0,106.6,42.1,108.2,60.6,0.0,1
38,34,0.145099,6,17.0,93.0,40.0,87.0,0,0,0,0,0,84.3,43.0,88.5,43.2,0.0,1
39,15,0.171151,1,13.0,93.0,38.0,87.0,0,0,0,0,0,90.3,55.4,94.9,53.6,0.0,1
47,7,0.17839,1,10.0,93.0,40.0,87.0,1,0,0,0,0,88.9,43.3,94.4,42.9,0.0,1
55,41,0.910079,7,10.0,93.0,40.0,87.0,1,0,0,0,1,99.5,42.0,120.0,43.2,1.0,1
57,39,1.128122,1,17.0,93.0,40.0,87.0,0,0,0,0,0,91.4,42.4,120.0,42.1,0.0,1
63,41,0.128469,4,17.0,93.0,40.0,87.0,0,0,0,0,0,98.8,53.6,101.3,51.7,0.0,1
64,9,0.141459,4,17.0,93.0,38.0,87.0,0,0,0,0,0,109.8,44.2,110.7,43.6,0.0,1
64,48,1.100731,2,13.0,93.0,40.0,87.0,0,0,0,0,0,96.4,39.9,117.8,42.1,0.0,0
70,51,1.419939,1,13.0,93.0,40.0,87.0,0,0,0,0,0,91.1,24.1,117.3,39.1,0.0,1
72,53,1.302204,1,17.0,93.0,38.0,87.0,0,0,0,0,1,95.4,53.4,118.3,39.0,0.0,1
74,9,1.326994,3,19.0,93.0,38.0,62.0,0,0,0,0,0,87.8,47.0,120.0,39.4,0.0,0
74,39,0.816409,7,15.0,93.0,38.0,87.0,1,0,0,0,0,103.6,19.2,120.0,34.9,0.0,0
76,3,1.288857,6,19.0,93.0,38.0,87.0,0,0,0,0,0,83.6,32.4,120.0,34.4,0.0,1
79,48,0.126316,1,17.0,93.0,38.0,87.0,0,0,1,0,1,110.0,26.6,110.4,27.3,0.0,1
80,36,1.193042,2,15.0,89.0,40.0,87.0,1,0,0,0,0,110.7,45.8,117.9,41.4,0.0,0
86,36,0.659156,2,5.0,93.0,37.0,87.0,0,0,0,1,1,111.2,38.9,118.7,38.2,0.0,1
90,27,0.213703,3,19.0,95.0,38.0,87.0,1,0,0,0,0,105.1,37.9,106.7,38.2,0.0,0
91,27,0.642988,1,23.0,93.0,37.0,87.0,0,0,0,1,1,116.0,34.8,120.0,33.9,0.0,1
93,26,1.769938,3,23.0,93.0,40.0,87.0,0,0,0,0,0,95.6,60.9,115.5,39.6,0.0,0
1,50,0.994234,4,21.0,93.0,40.0,87.0,0,0,0,0,0,97.8,49.9,120.0,40.8,0.0,1
6,0,0.878088,7,9.0,93.0,37.0,87.0,0,0,0,0,0,110.8,40.1,120.0,36.4,1.0,1
9,26,0.520722,3,23.0,93.0,37.0,87.0,0,0,1,0,0,114.1,40.5,119.0,38.5,0.0,1
9,27,0.553791,3,21.0,93.0,38.0,87.0,1,1,0,0,0,119.5,36.9,120.0,36.7,1.0,0
12,57,0.173976,6,23.0,93.0,40.0,87.0,0,0,0,0,0,100.3,36.8,104.2,38.1,0.0,1
16,41,0.57274,2,9.0,93.0,37.0,87.0,0,1,0,0,0,119.0,35.8,120.0,36.7,1.0,1
22,23,0.652596,5,19.0,93.0,40.0,88.0,0,0,0,0,0,108.0,40.0,120.0,36.7,1.0,0
24,48,0.259968,1,23.0,93.0,40.0,87.0,0,0,0,0,1,106.6,37.3,109.5,38.0,0.0,0
33,27,1.931233,4,6.0,93.0,40.0,87.0,0,0,0,0,0,92.4,22.4,120.0,49.2,0.0,0
36,46,1.428212,3,9.0,93.0,37.0,87.0,0,0,0,0,0,111.1,48.4,120.0,32.4,0.0,1
48,28,0.671528,3,9.0,91.0,40.0,87.0,0,0,0,0,0,105.6,29.1,120.0,37.2,0.0,1
51,34,1.640702,3,19.0,93.0,40.0,62.0,0,0,0,0,0,98.6,28.8,120.0,40.8,0.0,0
53,3,0.145425,1,17.0,95.0,40.0,87.0,1,0,0,0,0,114.3,52.4,115.2,49.2,0.0,1
61,56,0.23725,1,19.0,93.0,38.0,87.0,1,0,0,0,0,104.4,40.5,107.4,40.0,0.0,1
62,53,1.355755,1,19.0,93.0,40.0,87.0,0,0,0,0,0,85.0,57.5,120.0,36.7,0.0,1
65,34,1.510135,1,9.0,93.0,40.0,87.0,1,0,0,0,0,85.6,37.6,120.0,44.8,0.0,0
67,8,0.860281,1,19.0,93.0,38.0,87.0,1,0,0,0,0,107.2,31.0,120.0,35.3,0.0,1
68,58,0.161123,1,19.0,93.0,40.0,87.0,1,0,0,0,1,95.6,38.7,97.3,38.6,0.0,1
69,40,0.435715,2,23.0,93.0,37.0,87.0,0,1,0,0,0,118.8,39.0,120.0,41.5,1.0,1
72,40,2.16211,2,2.0,93.0,40.0,87.0,1,0,0,0,0,81.9,44.1,120.0,50.3,0.0,1
75,5,0.937111,2,3.0,93.0,37.0,87.0,0,0,0,1,1,117.7,31.8,120.0,46.8,0.0,1
78,28,0.927125,4,21.0,93.0,40.0,87.0,0,0,1,0,0,103.7,38.1,120.0,45.2,0.0,1
81,24,0.689895,1,19.0,93.0,40.0,87.0,1,0,0,0,0,110.3,29.3,118.5,37.5,0.0,1
86,13,0.938322,5,17.0,93.0,38.0,87.0,0,0,0,0,0,95.5,42.4,118.0,38.6,0.0,0
88,0,1.030074,4,9.0,91.0,40.0,87.0,1,0,0,0,0,99.9,40.8,120.0,36.8,0.0,0
1,46,0.272007,1,13.0,93.0,40.0,87.0,0,0,0,0,0,101.2,51.8,104.4,50.0,0.0,1
9,0,1.317561,1,15.0,91.0,40.0,87.0,1,0,0,0,0,101.1,39.1,120.0,45.7,0.0,1
13,33,0.981295,1,15.0,93.0,38.0,87.0,0,0,0,0,0,92.5,43.4,118.9,39.8,0.0,1
15,53,1.150408,2,16.0,93.0,38.0,87.0,0,0,0,0,0,111.4,47.4,120.0,30.7,0.0,0
20,2,1.835928,1,12.0,93.0,38.0,87.0,0,0,0,0,0,92.9,27.7,120.0,32.3,0.0,1
27,42,1.296492,1,12.0,93.0,40.0,87.0,1,0,0,0,1,95.9,37.4,120.0,33.7,0.0,1
28,31,1.547908,6,23.0,93.0,40.0,87.0,0,0,0,0,0,96.4,49.9,118.8,37.3,0.0,1
31,26,2.376883,1,16.0,93.0,37.0,87.0,0,0,1,0,0,115.8,30.7,111.9,31.8,0.0,1
32,5,0.792519,4,22.0,93.0,38.0,87.0,0,0,0,0,0,116.7,23.9,118.8,35.6,0.0,1
35,34,0.423123,1,23.0,93.0,38.0,87.0,0,0,0,0,0,107.2,48.1,118.8,41.3,0.0,1
36,31,0.158109,2,13.0,91.0,40.0,87.0,0,0,0,0,0,115.4,31.9,117.0,33.8,0.0,0
37,11,0.841557,2,3.0,93.0,37.0,87.0,0,0,0,1,1,113.4,33.3,117.5,36.2,0.0,1
43,7,0.740817,1,17.0,93.0,38.0,87.0,0,0,0,0,0,101.6,28.3,119.1,37.0,0.0,1
47,11,0.431309,4,23.0,91.0,40.0,87.0,1,0,0,0,0,113.7,53.6,119.1,43.9,0.0,1
47,30,1.258206,2,2.0,93.0,40.0,87.0,0,0,0,0,0,93.8,53.0,120.0,37.2,0.0,1
45,13,1.027904,9,21.0,93.0,40.0,87.0,1,0,0,0,1,107.2,44.7,120.0,47.3,0.0,1
52,50,1.040235,1,15.0,93.0,38.0,87.0,0,0,0,0,0,96.1,47.1,120.0,44.4,0.0,1
58,27,0.95184,2,11.0,95.0,38.0,87.0,1,0,0,0,0,110.5,49.8,120.0,37.8,1.0,1
60,40,0.930058,1,23.0,93.0,37.0,87.0,0,0,0,0,0,107.9,42.2,119.3,40.2,0.0,1
63,19,0.113234,4,6.0,93.0,38.0,87.0,0,0,0,0,0,102.0,28.7,103.4,29.4,0.0,0
65,5,0.13716,1,23.0,95.0,38.0,87.0,1,0,0,0,0,112.9,50.5,113.7,49.1,0.0,0
65,7,0.081755,1,17.0,93.0,40.0,87.0,1,0,0,0,0,110.9,40.7,112.5,41.0,0.0,0
65,40,0.13057,1,15.0,93.0,38.0,87.0,0,0,0,0,0,95.9,54.8,98.2,53.8,0.0,0
68,33,0.19492,4,9.0,93.0,38.0,87.0,0,0,0,0,0,99.2,40.3,102.3,39.8,0.0,1
68,55,0.868799,1,17.0,93.0,40.0,87.0,0,0,0,0,0,99.1,36.0,119.2,43.3,0.0,0
71,16,1.087228,3,2.0,93.0,40.0,87.0,1,0,0,0,0,101.8,56.6,120.0,45.8,0.0,1
73,9,0.391265,2,15.0,95.0,38.0,87.0,1,0,0,0,0,101.6,31.0,108.9,37.8,0.0,0
74,8,0.387544,3,15.0,93.0,40.0,62.0,0,0,0,0,0,95.1,45.5,104.5,44.6,0.0,0
74,14,1.279953,3,15.0,93.0,40.0,87.0,0,0,0,0,0,92.0,42.0,120.0,40.1,0.0,0
77,26,0.073675,1,23.0,93.0,40.0,87.0,0,0,0,0,0,99.3,32.3,101.1,32.8,0.0,1
78,6,0.874334,2,15.0,93.0,40.0,87.0,1,0,0,0,1,97.7,36.1,118.6,39.8,0.0,1
78,8,0.507867,2,23.0,93.0,37.0,87.0,0,0,0,0,0,116.8,42.4,120.0,42.6,1.0,0
80,43,0.370707,2,23.0,91.0,40.0,87.0,1,0,0,0,0,112.5,50.1,117.5,42.8,0.0,0
80,44,0.872401,2,2.0,93.0,70.0,87.0,0,0,0,0,0,117.1,42.6,120.0,42.2,1.0,0
81,56,0.252157,9,24.0,93.0,40.0,87.0,0,0,0,0,0,101.5,48.1,117.1,40.2,0.0,1
89,59,0.085114,4,10.0,93.0,38.0,87.0,1,0,0,0,0,108.2,26.4,109.0,27.0,0.0,1
91,35,0.617629,4,11.0,91.0,38.0,87.0,1,0,0,0,0,96.3,29.2,108.0,34.7,0.0,0
93,57,0.628354,2,6.0,93.0,37.0,87.0,0,0,0,0,0,109.8,40.1,115.7,39.3,0.0,1
93,59,0.63295,2,22.0,93.0,37.0,87.0,0,0,0,0,0,113.5,39.0,118.3,38.5,0.0,0
3,44,0.457811,1,5.0,93.0,40.0,87.0,0,0,0,0,0,74.9,44.6,88.1,43.9,0.0,0
6,43,1.023222,3,5.0,93.0,40.0,62.0,0,0,0,0,0,101.4,30.1,120.0,43.5,1.0,0
14,18,0.693892,1,17.0,93.0,38.0,87.0,1,0,0,0,1,104.3,37.5,116.1,39.5,0.0,1
18,1,1.866235,1,15.0,93.0,40.0,87.0,0,0,0,0,0,98.6,36.6,111.7,32.7,0.0,1
19,39,1.670643,4,23.0,93.0,40.0,87.0,0,0,0,0,0,88.6,25.4,120.0,37.3,0.0,1
20,13,0.257935,1,19.0,93.0,40.0,87.0,0,0,0,0,0,91.5,47.2,98.0,45.9,0.0,0
30,21,0.793414,6,23.0,93.0,40.0,87.0,0,0,0,0,0,106.9,28.6,118.0,37.5,0.0,0
31,56,1.430048,1,17.0,93.0,38.0,87.0,0,0,0,0,0,86.4,37.9,120.0,46.4,0.0,1
33,36,0.989143,6,23.0,93.0,40.0,87.0,0,0,0,0,0,93.4,34.3,120.0,36.9,0.0,1
34,20,2.007455,7,17.0,95.0,38.0,87.0,1,0,0,0,0,113.1,30.9,120.0,49.1,0.0,1
36,24,0.105101,4,23.0,93.0,40.0,87.0,0,0,0,0,0,98.8,51.3,100.5,50.6,0.0,0
40,49,0.394509,6,21.0,91.0,40.0,87.0,1,0,0,0,1,106.2,40.4,110.2,40.3,0.0,1
45,37,1.678005,1,23.0,93.0,37.0,87.0,0,0,0,0,0,107.2,40.3,115.8,38.8,0.0,1
45,25,0.561806,9,21.0,93.0,40.0,87.0,0,0,1,0,0,106.0,50.4,116.5,41.6,0.0,1
46,0,0.442242,2,3.0,93.0,37.0,87.0,0,0,0,0,0,114.1,39.1,120.0,33.8,0.0,1
50,54,0.721058,4,15.0,93.0,38.0,87.0,0,0,0,0,0,107.5,23.9,118.2,39.1,0.0,1
52,47,0.976987,1,19.0,93.0,40.0,87.0,0,0,0,0,0,101.8,49.7,120.0,47.5,0.0,0
57,56,0.380609,3,21.0,93.0,40.0,62.0,0,0,0,0,0,93.7,51.8,103.0,49.5,0.0,0
57,59,0.125171,3,21.0,93.0,38.0,87.0,0,0,0,0,0,89.0,41.6,91.1,41.4,0.0,0
58,20,0.517453,4,17.0,93.0,70.0,87.0,0,0,0,0,0,107.9,42.7,119.0,41.0,0.0,1
62,26,0.166214,3,13.0,93.0,40.0,87.0,0,0,0,0,0,89.3,43.9,93.0,43.9,0.0,0
62,59,0.549031,1,23.0,93.0,40.0,87.0,1,0,0,0,0,101.8,38.3,115.0,41.2,0.0,1
65,33,0.387614,4,23.0,93.0,40.0,87.0,0,0,0,0,0,118.9,30.4,120.0,34.8,0.0,1
70,20,1.059682,3,21.0,95.0,38.0,87.0,1,0,0,0,0,111.3,37.5,120.0,50.3,0.0,1
72,35,1.061236,2,21.0,93.0,40.0,87.0,0,0,0,0,0,105.2,23.0,120.0,45.4,0.0,1
74,31,0.05411,1,19.0,93.0,40.0,87.0,0,0,0,0,0,88.7,42.5,90.3,42.7,0.0,1
89,45,2.300761,1,21.0,93.0,38.0,87.0,0,0,0,0,0,95.5,45.1,120.0,31.1,0.0,1
91,8,0.234216,3,23.0,93.0,37.0,87.0,0,0,0,0,0,112.5,44.3,120.0,45.7,0.0,1
91,45,0.807116,7,13.0,93.0,38.0,87.0,1,0,0,0,0,103.5,28.4,120.0,35.4,0.0,1
92,30,0.439271,7,23.0,93.0,37.0,87.0,0,0,1,1,1,111.5,37.2,109.8,40.5,0.0,1
93,40,0.59243,2,19.0,93.0,37.0,87.0,0,0,0,1,1,111.7,41.4,119.5,37.1,0.0,1
93,43,1.158735,2,13.0,95.0,40.0,87.0,1,0,0,0,0,102.5,40.0,118.9,40.2,0.0,0
94,16,0.205053,1,17.0,93.0,40.0,87.0,0,0,1,0,0,104.1,47.6,107.9,45.5,0.0,1
1,58,1.107247,3,5.0,95.0,38.0,87.0,1,0,0,0,0,108.2,37.0,120.0,34.4,0.0,1
3,33,1.396031,1,23.0,93.0,38.0,87.0,0,0,0,0,0,94.0,50.5,120.0,37.1,1.0,0
7,4,0.224164,1,17.0,93.0,40.0,87.0,0,0,0,0,0,95.3,49.9,97.4,49.2,0.0,1
7,10,0.782814,1,23.0,95.0,40.0,87.0,1,0,0,0,0,97.0,43.2,110.4,37.5,0.0,0
15,39,1.262975,3,13.0,93.0,37.0,87.0,0,0,0,0,0,95.8,47.3,114.9,45.5,0.0,1
24,50,1.133413,2,5.0,93.0,37.0,87.0,0,0,0,0,0,114.2,42.9,120.0,42.0,0.0,1
29,26,0.817457,3,6.0,93.0,40.0,87.0,1,0,0,0,1,109.5,31.8,118.3,38.7,0.0,1
30,54,0.745706,3,13.0,93.0,37.0,87.0,0,0,1,1,1,111.3,28.7,120.0,25.3,0.0,1
31,55,0.754184,1,23.0,93.0,38.0,87.0,0,0,0,0,1,110.9,23.2,118.3,37.3,0.0,1
33,45,1.381528,1,23.0,93.0,40.0,87.0,0,0,0,0,0,99.5,37.5,120.0,41.4,0.0,0
38,3,1.084712,1,17.0,93.0,38.0,87.0,1,0,0,0,0,106.0,26.8,120.0,33.2,0.0,1
42,31,1.273151,1,15.0,93.0,38.0,87.0,0,0,0,0,1,96.4,40.3,120.0,34.8,0.0,1
44,11,0.918398,1,21.0,93.0,38.0,87.0,0,0,0,0,0,95.8,50.0,117.4,38.4,0.0,0
49,35,0.557543,1,13.0,93.0,38.0,87.0,1,0,0,0,1,106.1,28.7,117.3,38.2,0.0,1
51,49,1.040697,3,13.0,91.0,40.0,87.0,1,0,0,0,0,98.3,52.2,117.9,43.2,0.0,0
55,39,1.262032,1,12.0,93.0,40.0,87.0,0,0,0,0,0,85.2,27.2,120.0,34.6,0.0,1
58,36,1.002158,1,13.0,93.0,40.0,87.0,0,0,0,0,0,91.9,49.9,117.2,42.4,0.0,1
58,39,1.07729,1,21.0,93.0,37.0,87.0,0,0,0,0,0,107.7,36.7,120.0,36.0,0.0,0
58,41,0.096497,6,21.0,91.0,38.0,87.0,1,0,0,0,0,111.7,33.0,113.0,33.7,0.0,0
66,43,0.788145,3,3.0,91.0,40.0,87.0,1,0,0,0,0,104.3,55.2,120.0,45.6,0.0,0
78,27,0.111357,2,21.0,91.0,38.0,87.0,1,0,0,0,0,112.2,35.5,115.1,35.5,0.0,0
80,58,0.05299,1,23.0,93.0,38.0,87.0,0,0,0,0,0,100.8,54.0,102.9,52.3,0.0,1
85,55,0.174575,3,2.0,91.0,40.0,87.0,0,0,0,0,0,104.7,30.0,106.0,30.8,0.0,0
87,53,0.250092,4,17.0,93.0,40.0,87.0,0,0,0,0,0,109.7,50.7,112.3,47.7,0.0,1
88,29,0.08214,2,10.0,93.0,37.0,87.0,0,0,0,1,1,114.0,32.5,114.8,33.2,0.0,1
88,32,0.414088,2,10.0,91.0,40.0,87.0,1,0,0,0,0,112.2,31.9,113.9,35.4,0.0,0
92,30,0.637587,7,21.0,93.0,38.0,87.0,0,0,0,0,0,109.3,29.7,117.9,36.6,0.0,1
93,36,0.443405,1,23.0,93.0,38.0,87.0,0,0,0,0,0,106.8,33.3,116.5,38.7,0.0,0
22,31,1.55363,4,19.0,91.0,40.0,87.0,1,0,0,0,0,102.2,17.8,119.0,42.1,0.0,0
25,1,1.114015,4,21.0,93.0,40.0,87.0,0,0,0,0,0,98.6,30.2,120.0,36.5,1.0,1
26,41,0.272628,1,10.0,93.0,40.0,87.0,1,0,0,0,0,112.0,44.4,113.0,37.5,0.0,1
26,42,0.661811,6,23.0,93.0,40.0,87.0,1,0,0,0,0,113.1,35.3,120.0,36.3,1.0,0
30,37,0.996508,1,21.0,91.0,40.0,87.0,1,0,0,0,1,104.5,36.0,118.3,38.2,0.0,1
34,55,1.332249,1,21.0,93.0,40.0,87.0,0,0,0,0,0,86.4,50.7,120.0,44.8,0.0,1
36,55,0.237561,1,23.0,93.0,40.0,87.0,0,0,0,0,0,119.5,20.9,120.0,27.4,0.0,1
41,23,0.875992,1,15.0,91.0,40.0,87.0,1,0,0,0,0,100.4,34.7,120.0,34.2,0.0,0
41,58,0.134869,7,19.0,93.0,40.0,87.0,0,0,0,0,0,102.7,64.0,103.6,62.8,0.0,1
42,2,0.896002,7,19.0,93.0,38.0,87.0,0,0,0,0,1,103.2,56.6,119.5,44.1,0.0,0
46,42,0.196149,7,17.0,93.0,40.0,87.0,0,0,0,0,0,105.8,57.2,109.6,51.3,0.0,1
51,0,1.260481,1,23.0,93.0,40.0,87.0,0,0,0,0,0,100.7,54.4,120.0,37.0,1.0,1
55,4,0.458226,1,21.0,93.0,40.0,87.0,0,0,1,0,1,113.3,55.9,119.1,44.0,0.0,1
57,4,1.006197,2,23.0,93.0,37.0,87.0,0,0,0,0,0,114.5,39.9,120.0,40.9,0.0,1
